Company_Name,Symbol_BSE,Symbol_NSE,BSE_Code,ISIN
MSP Steel & Power Limited,MSPL,MSPL,532650.0,INE752G01015
CARE Ratings Limited,CARERATING,CARERATING,534804.0,INE752H01013
Future Retail Ltd.,FRETAIL,,540064.0,INE752P01024
RAGHUNATH INTERNATIONAL LTD.,RAGHUNAT,,526813.0,INE753B01014
SHRICON INDUSTRIES LTD.,SHRICON,,508961.0,INE753D01010
Emmbi Industries Limited,EMMBI,EMMBI,533161.0,INE753K01015
Divgi Torqtransfer Systems Limited,DIVGIITTS,DIVGIITTS,543812.0,INE753U01022
Sanginita Chemicals Limited,,SANGINITA,,INE753W01010
Subex Limited,SUBEX,SUBEXLTD,532348.0,INE754A01055
RAGHUNATH TOBACCO CO.LTD.,RAGHUTOB,,531552.0,INE754B01012
SOM DATT FINANCE CORPORATION L,SODFC,,511571.0,INE754C01010
SOBHAGYA MERCHANTILE LTD.,SOBME,,512014.0,INE754D01018
Aarvi Encon Limited,,AARVI,,INE754X01016
STOVEC INDUSTRIES LTD.,STOVACQ,,504959.0,INE755D01015
ENNORE COKE LTD.,ENNORE,,512369.0,INE755H01016
GALLOPS ENTERPRISE LTD.,GALLOPENT,,531902.0,INE755J01012
VISHAL FABRICS LTD,VISHAL,,538598.0,INE755Q01025
VXL INSTRUMENTS LTD.,VXLINSTR,,517399.0,INE756A01019
Naga Dhunseri Group Limited,,NDGL,,INE756C01015
HDB Financial Services Limited,,HDBFS,,INE756I01012
Megri Soft Limited,MEGRISOFT,,539012.0,INE756R01013
COSMO FIRST LIMITED,COSMOFIRST,COSMOFIRST,508814.0,INE757A01017
TRANSWORLD SHIPPING LINES LIMITED,SHREYAS,TRANSWORLD,520151.0,INE757B01015
ADDI INDUSTRIES LTD.,ADDIND,,507852.0,INE757C01021
TEESTA AGRO INDUSTRIES LTD.,TEEAI,,524204.0,INE757D01011
Artemis Electricals and Projects Limited,AEPL,AEPL,542670.0,INE757T01025
AVANCE TECHNOLOGIES LTD.,AVANCE,,512149.0,INE758A01064
SPS INTERNATIONAL LTD.,SPSINT,,530177.0,INE758B01013
Ahluwalia Contracts (India) Limited,AHLUCONT,AHLUCONT,532811.0,INE758C01029
DHENU BUILDCON INFRA LTD.,DHENUBUILD,,501945.0,INE758D01027
Jio Financial Services Limited,,JIOFIN,,INE758E01017
ETERNAL LIMITED,ZOMATO,ETERNAL,543320.0,INE758T01015
APEX CAPITAL AND FINANCE LIMIT,ACFL,,541133.0,INE758W01019
Mastek Limited,MASTEK,MASTEK,523704.0,INE759A01021
AJCON GLOBAL SERVICES LTD.,AJCON,,511692.0,INE759C01019
Avasara Finance Limited,AVASARA,,511730.0,INE759D01017
AUSTIN ENGINEERING CO.LTD.,AUSTENG,,522005.0,INE759F01012
PERFECTPAC LTD.,PERFEPA,,526435.0,INE759I01024
Heads UP Ventures Limited,HEADSUP,HEADSUP,540210.0,INE759V01019
Kokuyo Camlin Limited,KOKUYOCMLN,KOKUYOCMLN,523207.0,INE760A01029
VALIANT COMMUNICATIONS LTD.,VALIANT,,526775.0,INE760B01019
UNIWORTH INTERNATIONAL LTD.,UNIIN,,514282.0,INE760D01015
Indo Amines Limited,INDOAMIN,INDOAMIN,524648.0,INE760F01028
CEETA INDUSTRIES LTD.,CEETAIN,,514171.0,INE760J01012
Tribhovandas Bhimji Zaveri Limited,TBZ,TBZ,534369.0,INE760L01018
ASHOKA REFINERIES LTD.,ASHOKRE,,526983.0,INE760M01016
Rajshree Polypack Limited,,RPPL,,INE760W01023
Ashoka Metcast Limited,AML,ASHOKAMET,540923.0,INE760Y01011
VAX HOUSING FINANCE CORPORATIO,VAXHS,,531650.0,INE761B01017
Wardwizard Foods and Beverages,WARDWIZFBL,,539132.0,INE761D01021
Black Rose Inds. Limited,BLACKROSE,BLACKROSE,514183.0,INE761G01016
Page Industries Limited,PAGEIND,PAGEIND,532827.0,INE761H01022
Vibrant Global Capital Limited,VGCL,,538732.0,INE761Q01015
Typhoon Financial Services Lim,TFSL,,539468.0,INE761R01013
Zodiac Energy Limited,ZODIAC,ZODIAC,543416.0,INE761Y01019
AMRAPALI INDUSTRIES LTD.,AMRAPLIN,,526241.0,INE762C01021
VISHVPRABHA VENTURES LIMITED,VISVEN,,512064.0,INE762D01011
VISHVPRABHA VENTURES LIMITED,VISVENL-RE,,750687.0,INE762D20011
RAMA VISION LTD.,RAMAVISION,,523289.0,INE763B01013
VOLTAIRE LEASING & FINANCE LTD,VOLLF,,509038.0,INE763D01019
ICICI Securities Limited,ISEC,,541179.0,INE763G01038
Transformers And Rectifiers (India) Limited,TRIL,TARIL,532928.0,INE763I01026
SVA INDIA LTD.,SVAINDIA,,531885.0,INE763K01014
Mercury Ev-Tech Limited,MERCURYEV,MERCURYEV,531357.0,INE763M01028
MERCURY EV-TECH LIMITED,MERCURY-RE,,750725.0,INE763M20010
SUMERU INDUSTRIES LTD.,SUMERUIND,,530445.0,INE764B01029
V.S.T Tillers Tractors Limited,VSTTILLERS,VSTTILLERS,531266.0,INE764D01017
GFL FINANCIALS INDIA LIMITED,GFLFIN,,531055.0,INE764K01038
Sadbhav Infrastructure Project Limited,SADBHIN,SADBHIN,539346.0,INE764L01010
TURBOTECH ENGINEERING LTD.,TURBO,,504358.0,INE764M01018
SKY INDUSTRIES LTD.,SKYIND,,526479.0,INE765B01018
WPIL LTD.,WPIL,,505872.0,INE765D01014
WPIL Limited,,WPIL,,INE765D01022
ICICI Lombard General Insurance Company Limited,ICICIGI,ICICIGI,540716.0,INE765G01017
BETEX INDIA LTD.,BETXIND,,512477.0,INE765L01017
PAE LTD.,PAEL,,517230.0,INE766A01018
Smart Finsec Limited,SMARTFIN,,539494.0,INE766D01020
Mahindra Logistics Limited,MAHLOG,MAHLOG,540768.0,INE766P01016
Aarti Drugs Limited,AARTIDRUGS,AARTIDRUGS,524348.0,INE767A01016
VIKAS PROPPANT & GRANITE LTD.,VIKASPROP,,531518.0,INE767B01022
AXTEL INDUSTRIES LTD.,AXTEL,,523850.0,INE767C01012
Crescent Leasing Limited,CLLIMITED,,539131.0,INE767G01013
INERTIA STEEL LTD.,INERTIAST,,512025.0,INE767M01011
NCC FINANCE LTD.,NCCFIN,,531452.0,INE768B01012
ZYDUS WELLNESS LTD.,ZYDUSWELL,,531335.0,INE768C01010
Zydus Wellness Limited,,ZYDUSWELL,,INE768C01028
AI CHAMPDANY INDUSTRIES LTD.,AICHAMP,,532806.0,INE768E01024
Aarti Industries Limited,AARTIIND,AARTIIND,524208.0,INE769A01020
GR CABLES LTD.,GRCABLE,,517564.0,INE769B01010
Regent Enterprises Limited,REGENTRP,,512624.0,INE769D01016
Pradeep Metals Limited,PRADPME,PRADPME,513532.0,INE770A01010
MOBILE TELECOMMUNICATIONS LTD.,MOBILTEL,,532127.0,INE770B01026
Mirza International Limited,MIRZAINT,MIRZAINT,526642.0,INE771A01026
Easun Capital Markets Limited,EASUN,,542906.0,INE771C01014
ASSOCIATED CERAMICS LTD.,ASSOCER,,531168.0,INE771E01010
FISCHER CHEMIC LTD.,FISCHER,,524743.0,INE771F01025
Fischer Medical Ventures Limited,,FISCHER,,INE771F01041
SAGAR SYSTECH LTD.,SAGARSYST,,511254.0,INE771Z01015
HARIA EXPORTS LTD.,HARIAEXPO,,512604.0,INE772B01014
ENCHANTE JEWELLERY LTD.,ENCHANTE,,531148.0,INE772C01012
CHOKHANI INTERNATIONAL LTD.,CHOKINT,,523246.0,INE772F01015
Popular Vehicles and Services Limited,,PVSL,,INE772T01024
TRANSGENE BIOTEK LTD.,TRABI,,526139.0,INE773D01018
Alkali Metals Limited,ALKALI,ALKALI,533029.0,INE773I01017
Relicab Cable Manufacturing Li,RELICAB,,539760.0,INE773T01014
Tasty Dairy Specialities Limit,TDSL,,540955.0,INE773Y01014
Globus Corpooration Limited,GLOBUSCOR,,531904.0,INE774B01028
Mahindra & Mahindra Financial Services Limited,M&MFIN,M&MFIN,532720.0,INE774D01024
Mahindra & Mahindra Financial ,M&MFIN-RE,,750640.0,INE774D20016
RESURGERE MINES & MINERALS IND,RMMIL,,533017.0,INE774I01031
DHYANA FINSTOCK LTD,DHYANAFIN,,538450.0,INE774P01010
Samvardhana Motherson International Limited,MOTHERSON,MOTHERSON,517334.0,INE775A01035
GCCL CONSTRUCTION & REALITIES,GCCL,,531953.0,INE775C01015
ROLCON ENGINEERING CO.LTD.,ROLCOEN,,505807.0,INE775R01013
GMR AIRPORTS LIMITED,GMRINFRA,GMRAIRPORT,532754.0,INE776C01039
BIRLA CAPITAL & FINANCIAL SERV,BIRLACAP,,512332.0,INE776E01027
MEP Infrastructure Developers Limited,MEP,MEP,539126.0,INE776I01010
LIFELINE DRUGS & PHARMA LTD.,LIFELINE,,506113.0,INE776N01028
GITA RENEWABLE ENERGY LIMITED,GITARENEW,,539013.0,INE776O01018
FRONTLINE FINANCIAL SERVICES L,FRONTFN,,531685.0,INE776R01011
MANSOON TRADING CO.LTD.,ZMANSOON,,512303.0,INE776V01013
NATH INDUSTRIES LIMITED,NATHIND,,502587.0,INE777A01023
GSB FINANCE LTD.,GSBFIN,,511543.0,INE777C01011
BOSTON TEKNOWSYS (INDIA) LTD,BOSTONTEK,,536820.0,INE777E01017
Exicom Tele-Systems Limited,,EXICOM,,INE777F01014
SHRIRAM ASSET MANAGEMENT CO.LT,SRAMSET,,531359.0,INE777G01012
R R Kabel Limited,,RRKABEL,,INE777K01022
CHENNAI FERROUS INDUSTRIES LIM,CHENFERRO,,539011.0,INE777O01016
AKM CREATIONS LIMITED,AKM,,540718.0,INE777X01017
TECHIN,TECHIN,,526576.0,INE778A01021
Ester Industries Limited,ESTER,ESTER,500136.0,INE778B01029
INTERFACE FINANCIAL SERVICES L,INTERFAC,,530519.0,INE778C01027
CCL INTERNATIONAL LTD.,CCLINTER,,531900.0,INE778E01031
AISHWARYA TECHNOLOGIES AND TEL,AISHWARYA,,532975.0,INE778I01024
Emami Realty Limited,EMAMIREAL,EMAMIREAL,533218.0,INE778K01012
TRILIANCE POLYMERS LIMITED,TRILIANCE,,509046.0,INE778N01016
TCNS Clothing Co. Limited,TCNSBRANDS,,541700.0,INE778U01029
Mihika Industries Ltd.,MIHIKA,,538895.0,INE779Q01017
JM Financial Limited,JMFINANCIL,JMFINANCIL,523405.0,INE780C01023
DHRUV ESTATES LTD.,DHRUVES,,507886.0,INE780E01011
Jain Marmo Industries Ltd.,JAINMARMO,,539119.0,INE780Q01015
Intense Technologies Limited,INTENTECH,INTENTECH,532326.0,INE781A01025
Noida Toll Bridge Company Limited,NOIDATOLL,NOIDATOLL,532481.0,INE781B01015
Ventive Hospitality Limited,,VENTIVE,,INE781S01027
BOSCH HOME COMFORT INDIA LIMITED,JCHAC,BOSCH-HCIL,523398.0,INE782A01015
ALFRED HERBERT (INDIA) LTD.,ALFREDHE,,505216.0,INE782D01027
Hester Biosciences Limited,HESTERBIO,HESTERBIO,524669.0,INE782E01017
Servotech Renewable Power System Limited,,SERVOTECH,,INE782X01033
RAMA PETROCHEMICALS LTD.,RAMAPETRO,,500358.0,INE783A01013
HIGH ENERGY BATTERIES (INDIA),HIGHENE,,504176.0,INE783E01023
RADFORD GLOBAL LIMITED,RADGLOBAL,,530561.0,INE783M01026
Chemfab Alkalis Limited,CHEMFABALKA,CHEMFAB,541269.0,INE783X01023
Winsome Yarns Limited,WINSOME,WINSOME,514348.0,INE784B01035
ASIA PACK LTD.,ASIAPAK,,530899.0,INE784M01016
Inceptum Enterprises Limited,INCEPTUM,,538541.0,INE784P01035
Arfin India Limited,ARFIN,ARFIN,539151.0,INE784R01023
Manomay Tex India Limited,MANOMAY,MANOMAY,540396.0,INE784W01015
Jayant Agro Organics Limited,JAYAGROGN,JAYAGROGN,524330.0,INE785A01026
Elixir Capital Limited,ELIXIR,,531278.0,INE785D01012
PC JEWELLER LTD.,PCJEWELLER,,534809.0,INE785M01013
PC Jeweller Limited,,PCJEWELLER,,INE785M01021
Sirohia & Sons Limited,SIROHIA,,538667.0,INE785O01019
JK Lakshmi Cement Limited,JKLAKSHMI,JKLAKSHMI,500380.0,INE786A01032
INFRAQUEST INTERNATIONAL LTD.,INFRAQUEST,,531793.0,INE786B01022
BAFFIN ENGINEERING PROJECTS LT,BAFEG,,532161.0,INE786D01036
IITL PROJECTS LIMITED,IITLPROJ,,531968.0,INE786E01018
Uttam Sugar Mills Limited,UTTAMSUGAR,UTTAMSUGAR,532729.0,INE786F01031
SHEETAL DIAMONDS LTD.,SHEETAL,,530525.0,INE786J01025
WAGEND INFRA VENTURE LIMITED,WAGEND,,503675.0,INE786K01023
RKEC Projects Limited,,RKEC,,INE786W01010
GSL NOVA PETROCHEMICALS LIMITE,GSLNOVA,,530605.0,INE787A01022
Balkrishna Industries Limited,BALKRISIND,BALKRISIND,502355.0,INE787D01026
IND-SWIFT LTD.,INDSWFTLTD,,524652.0,INE788B01028
BCC FUBA INDIA LTD.,BCCFUBA,,517246.0,INE788D01016
Hilton Metal Forging Limited,HILTON,HILTON,532847.0,INE788H01017
HILTON METAL FORGING LIMITED,HILTON-RE,,750736.0,INE788H20017
Shivalik Rasayan Limited,SHIVALIK,SHIVALIK,539148.0,INE788J01021
COCHIN MALABAR ESTATES & INDUS,COCHMAL,,508571.0,INE788M01017
DAIKAFFIL CHEMICALS INDIA LTD.,DAIKAFFI,,530825.0,INE789B01018
SASHWAT TECHNOCRATS LIMITED,SASHWAT,,506313.0,INE789D01014
JK Paper Limited,JKPAPER,JKPAPER,532162.0,INE789E01012
JAYANT MERCANTILE CO.LTD.,JAYAMEL,,512129.0,INE789G01025
Franklin Industries Limited,FRANKLININD,,540190.0,INE789R01014
KCP Sugar and Industries Corporation Limited,KCPSUGIND,KCPSUGIND,533192.0,INE790B01024
PATSPIN INDIA LTD.,PATSPINLTD,,514326.0,INE790C01014
CHL LTD.,CHLLTD,,532992.0,INE790D01020
Shilpa Medicare Limited,SHILPAMED,SHILPAMED,530549.0,INE790G01031
IndInfravit Trust,INDINFR,,541300.0,INE790Z23019
BLB Limited,BLBLIMITED,BLBLIMITED,532290.0,INE791A01024
LEE & NEE SOFTWARES (EXPORTS),LEENEE,,517415.0,INE791B01014
PAOS INDUSTRIES LIMITED,PAOS,,530291.0,INE791C01012
KANISHK STEEL INDUSTRIES LTD.,KANSHST,,513456.0,INE791E01018
IRONWOOD EDUCATION LIMITED,IRONWOOD,,508918.0,INE791H01011
Brigade Enterprises Limited,BRIGADE,BRIGADE,532929.0,INE791I01019
Ambica Agarbathies & Aroma industries Limited,AMBICAAGAR,AMBICAAGAR,532335.0,INE792B01012
SENBO INDUSTRIES LTD.,SENBO,,532021.0,INE792C01010
NAM SECURITIES LTD,NAM,,538395.0,INE792G01011
Global Vectra Helicorp Limited,GLOBALVECT,GLOBALVECT,532773.0,INE792H01019
Cords Cable Industries Limited,CORDSCABLE,CORDSCABLE,532941.0,INE792I01017
GORANI INDUSTRIES LTD.,GORANIN,,531608.0,INE792J01015
Radhagobind Commercial Limited,RCL,,539673.0,INE792P01020
Relstruct Buildcon Limited,RELSTRUCT,,540426.0,INE792V01010
Sirca Paints India Limited,SIRCA,SIRCA,543686.0,INE792Z01011
Accelya Solutions India Limited,ACCELYA,ACCELYA,532268.0,INE793A01012
KILBURN OFFICE AUTOMATION LTD.,KILBURN,,523218.0,INE793E01014
PMC FINCORP LIMITED,PMCFIN,,534060.0,INE793G01035
NAGARJUNA AGRI TECH LTD.,NAGTECH,,531832.0,INE793H01017
Jonjua Overseas Limited,JONJUA,,542446.0,INE793Z01027
Neuland Laboratories Limited,NEULANDLAB,NEULANDLAB,524558.0,INE794A01010
Balaji Telefilms Limited,BALAJITELE,BALAJITELE,532382.0,INE794B01026
SHAKTI PRESS LTD.,SHAKTIPR,,526841.0,INE794C01016
Modern Threads (India) Limited,MDRNTHR-B,MODTHREAD,500282.0,INE794W01014
PANASONIC ENERGY INDIA COMPANY,PANAENERG,,504093.0,INE795A01017
CITURGIA BIOCHEMICALS LTD.,CITURGIA,,506373.0,INE795B01031
FRESHTROP FRUITS LTD.,FRSHTRP,,530077.0,INE795D01011
KUMBHAT FINANCIAL SERVICES LTD,KUMPFIN,,526869.0,INE795E01019
HDFC Life Insurance Company Limited,HDFCLIFE,HDFCLIFE,540777.0,INE795G01014
DOLPHIN MEDICAL SERVICES LTD.,DOLPHMED,,526504.0,INE796B01013
SHREE RAJASTHAN SYNTEX LTD.,SHRAJSYNQ,,503837.0,INE796C01011
Jindal Photo Limited,JINDALPHOT,JINDALPHOT,532624.0,INE796G01012
Yug Decor Limited,YUG,,540550.0,INE796W01019
SIDDHESWARI GARMENTS LTD.,SIDDHEGA,,526877.0,INE797C01019
GARNET CONSTRUCTION LTD.,GARNET,,526727.0,INE797D01017
Jubilant Foodworks Limited,JUBLFOOD,JUBLFOOD,533155.0,INE797F01020
TGB Banquets And Hotels Limited,TGBHOTELS,TGBHOTELS,532845.0,INE797H01018
Space Incubatrics Technologies,SPACEINCUBA,,541890.0,INE797Z01010
SILVER OAK COMMERCIAL LTD.,SILVERO,,512197.0,INE798C01017
GOLKUNDA DIAMONDS & JEWELLERY,GOLKUNDIA,,523676.0,INE798D01015
MANIPAL FINANCE CORPORATION LT,MNPLFIN,,507938.0,INE798E01013
PANCHMAHAL STEEL LTD.,PANCHMAHQ,,513511.0,INE798F01010
Kriti Nutrients Limited,KRITINUT,KRITINUT,533210.0,INE798K01010
HINDUSTHAN URBAN INFRASTRUCTUR,HUIL,,539984.0,INE799B01017
SANMIT INFRA LIMITED,SANINFRA,,532435.0,INE799C01031
MAYUR LEATHER PRODUCTS LTD.,MAYUR,,531680.0,INE799E01011
Waa Solar Limited,WAA,,541445.0,INE799N01012
Birla Cable Limited,BIRLACABLE,BIRLACABLE,500060.0,INE800A01015
Omaxe Limited,OMAXE,OMAXE,532880.0,INE800H01010
NEW MARKETS ADVISORY LTD.,NEWMKTADV,,508867.0,INE800K01014
Arambhan Hospitality Services ,ARAMBHAN,,539403.0,INE800S01017
Manas Properties Limited,MANAS,,540402.0,INE800W01019
Airo Lam limited,,AIROLAM,,INE801L01010
Laxmi Cotspin Limited,,LAXMICOT,,INE801V01019
Jash Dealmark Limited,JDML,,540394.0,INE801W01017
BAMPSL SECURITIES LTD.,BAMPSL,,531591.0,INE802A01037
LINC LIMITED,LINC,,531241.0,INE802B01019
Linc Limited,,LINC,,INE802B01027
Steel Strips Wheels Limited,SSWL,SSWL,513262.0,INE802C01033
INDAG RUBBER LTD.,INDAG,,509162.0,INE802D01023
JET AIRWAYS (INDIA) LTD.,JETAIRWAYS,,532617.0,INE802G01018
Bohra Industries Limited,,BOHRAIND,,INE802W01023
ATN INTERNATIONAL LTD.,ATNINTER,,511427.0,INE803A01027
LOHIA SECURITIES LTD.,LOHIASEC,,590082.0,INE803B01017
Indo Borax & Chemicals Limited,INDOBORAX,INDOBORAX,524342.0,INE803D01021
Ruchira Papers Limited,RUCHIRA,RUCHIRA,532785.0,INE803H01014
GALAXY AGRICO EXPORTS LTD.,GALAGEX,,531911.0,INE803L01016
SWASTI VINAYAKA SYNTHETICS LTD,SWASTIVI,,510245.0,INE804A01025
MEGA CORPORATION LTD.,MEGACOR,,531417.0,INE804B01023
INFO-DRIVE SOFTWARE LTD.,INFODRIVE,,530703.0,INE804D01029
Transwarranty Finance Limited,TFL,TFL,532812.0,INE804H01012
Transwarranty Finance Limited,TFL-RE,,750737.0,INE804H20012
Medplus Health Services Limited,MEDPLUS,MEDPLUS,543427.0,INE804L01022
Globe Commercials Limited,GLCL,,540266.0,INE804Q01013
AION-TECH SOLUTIONS LIMITED,GOLDTECH,GOLDTECH,531439.0,INE805A01014
KCP Limited,KCP,KCP,590066.0,INE805C01028
Sunteck Realty Limited,SUNTECK,SUNTECK,512179.0,INE805D01034
Spisys Limited,SPISYS,,539168.0,INE805E01016
Adcon Capital Services Limited,ADCON,,539506.0,INE805Q01028
Adcon Capital Services Limited,ADCON-RE,,750744.0,INE805Q20010
Jyotirgamya Enterprises Limite,JEL,,539246.0,INE805R01018
Vikas EcoTech Limited,VIKASECO,VIKASECO,530961.0,INE806A01020
Vikas EcoTech Limited,VECO-RE,,750662.0,INE806A20012
Vikas EcoTech Limited,VECO-RE1,,750685.0,INE806A20020
TIL Limited,TIL,TIL,505196.0,INE806C01018
ISHITA DRUGS & INDUSTRIES LTD.,ISHITADR,,524400.0,INE806D01016
HINDUSTAN FLUOROCARBONS LTD.,HINFLUR,,524013.0,INE806J01013
Sapphire Foods India Limited,SAPPHIRE,,543397.0,INE806T01012
Sapphire Foods India Limited,,SAPPHIRE,,INE806T01020
INDO ASIAN FINANCE LTD.,INDOASIAF,,530747.0,INE807A01010
SAGAR PRODUCTIONS LIMITED,SAGARPROD,,532092.0,INE807D01030
Viyash Scientific Limited,SEQUENT,VIYASH,512529.0,INE807F01027
MARBLE CITY INDIA LIMITED,MARBLE,,531281.0,INE807H01023
S Chand And Company Limited,SCHAND,SCHAND,540497.0,INE807K01035
TITAN INTECH LIMITED,TITANIN,,521005.0,INE807M01023
SDC TECHMEDIA LIMITED,SDC,,535647.0,INE807O01011
VALSON INDUSTRIES LTD.,VALSONQ,,530459.0,INE808A01018
OPTO CIRCUITS (INDIA) LTD.,OPTOCIRCUI,,532391.0,INE808B01016
UNISTAR MULTIMEDIA LTD.,UNISTRMU,,532035.0,INE808C01014
PARMESHWARI SILK MILLS LIMITED,PARMSILK,,540467.0,INE808R01012
M LAKHAMSI INDUSTRIES LIMITED,MLINDLTD,,512153.0,INE808W01012
RAMA PHOSPHATES LTD.,RAMAPHO,,524037.0,INE809A01024
Rama Phosphates Limited,,RAMAPHO,,INE809A01032
POLYMECHPLAST MACHINES LTD.,POLYCHMP,,526043.0,INE809B01014
MAPLLE INFRAPROJECTS LTD.,MAPLLEINF,,531200.0,INE809D01010
POONA DAL & OIL INDUSTRIES LTD,POONADAL,,519359.0,INE809E01018
MICROSE INDIA LTD.,MICROSE,,523343.0,INE809F01015
OnMobile Global Limited,ONMOBILE,ONMOBILE,532944.0,INE809I01019
SINDU VALLEY TECHNOLOGIES LTD.,SINDUVA,,505504.0,INE809Q01012
VENTURA TEXTILES LTD.,VENTURA,,516098.0,INE810C01044
Shyam Metalics and Energy Limited,SHYAMMETL,SHYAMMETL,543299.0,INE810G01011
ASIAN PETROPRODUCTS & EXPORTS,ASINPET,,524434.0,INE810M01019
Kirloskar Pneumatic Company Limited,KIRLPNU,KIRLPNU,505283.0,INE811A01020
T & I GLOBAL LTD.,TIGLOB,,522294.0,INE811B01010
MONOTYPE INDIA LTD.,MONOT,,505343.0,INE811D01024
RIBA TEXTILES LTD.,RIBATEX,,531952.0,INE811H01017
Prestige Estates Projects Limited,PRESTIGE,PRESTIGE,533274.0,INE811K01011
OSWAL LEASING LTD.,OSWALEA,,509099.0,INE811Q01018
ZENITH HEALTH CARE LTD.,ZENITHHE,,530665.0,INE812B01026
SMS Pharmaceuticals Limited,SMSPHARMA,SMSPHARMA,532815.0,INE812G01025
NYSSA CORPORATION LIMITED,NYSSACORP,,504378.0,INE812K01027
Amsons Apparels Limited,AMSONS,,538861.0,INE812P01018
Tirupati Tyres Ltd.,TTIL,,539040.0,INE812Q01016
OVOBEL FOODS LTD.,OVOBELE,,530741.0,INE812S01012
Ruby Cables Limited,RUBY,,539836.0,INE812T01010
Mahindra Lifespace Developers Limited,MAHLIFE,MAHLIFE,532313.0,INE813A01018
PHOTOQUIP INDIA LTD.,PHOTOQUP,,526588.0,INE813B01016
KAYCEE INDUSTRIES LTD.,KAYCEEI,,504084.0,INE813G01015
Torrent Power Limited,TORNTPOWER,TORNTPOWER,532779.0,INE813H01021
Positive Electronics Limited,PELTD,,539178.0,INE813P01016
M TEK COPPER LIMITED,,MCL,,INE813V01022
OMNITEX INDUSTRIES (INDIA) LTD,OMNITEX,,514324.0,INE814D01010
ADANI POWER LTD.,ADANIPOWER,,533096.0,INE814H01011
Adani Power Limited,,ADANIPOWER,,INE814H01029
PERFECT-OCTAVE MEDIA PROJECTS,OCTAVE,,521062.0,INE814L01013
Filatex India Limited,FILATEX,FILATEX,526227.0,INE816B01035
MELSTAR INFORMATION TECHNOLOGI,MELSTAR,,532307.0,INE817A01019
KERALA AYURVEDA LTD.,KERALAYUR,,530163.0,INE817B01025
AAGAM CAPITAL LTD.,AAGAMCAP,,531866.0,INE817D01013
BURNPUR CEMENT LTD.,BURNPUR,,532931.0,INE817H01014
Antelopus Selan Energy Limited,SELAN,ANTELOPUS,530075.0,INE818A01017
Pasupati Acrylon Limited,PASUPTAC,PASUPTAC,500456.0,INE818B01023
PROMACT IMPEX LIMITED,PROMACT,,526494.0,INE818D01011
LT Foods Limited,DAAWAT,LTFOODS,532783.0,INE818H01020
ISHAAN INFRASTRUCTURE AND SHEL,IISL,,540134.0,INE818R01011
ESAF Small Finance Bank Limited,,ESAFSFB,,INE818W01011
Comfort Intech Limited,COMFINTE,COMFINTE,531216.0,INE819A01049
BIHAR SPONGE IRON LTD.,BIHSPONG,,500058.0,INE819C01011
TRADEWELL HOLDINGS LIMITED,TRADEWELL,,531203.0,INE819G01012
Aastamangalam Finance Limited,AASTAFIN,,511764.0,INE819K01014
Elgi Rubber Company Limited,,ELGIRUBCO,,INE819L01012
Zeal Aqua Limited,ZEAL,,539963.0,INE819S01025
Aditya Infotech Limited,,CPPLUS,,INE819V01029
Rithwik Facility Management Se,RITHWIKFMS,,540843.0,INE819Y01015
MANGALYA SOFT-TECH LTD.,MANGASOF,,530243.0,INE820B01011
RAINBOW DENIM LTD.,RAINBOWDQ,,532441.0,INE820D01025
Pankaj Piyush Trade & Inv. Ltd,PANKAJPIYUS,,506122.0,INE820M01018
SSPN Finance Limited,SSPNFIN,,539026.0,INE820R01017
Ajooni Biotech Limited,,AJOONI,,INE820Y01021
COMPACT DISC INDIA LTD.,COMDI,,526141.0,INE821B01019
RANDER CORPORATION LTD.,RANDER,,531228.0,INE821D01031
IRB Infrastructure Developers Limited,IRB,IRB,532947.0,INE821I01022
PRABHU STEEL INDUSTRIES LTD.,ZPRBHSTE,,506042.0,INE821R01015
Ratnabhumi Developers Limited,RATNABHUMI,,540796.0,INE821Y01011
ASIAN TEA & EXPORTS LTD.,ASIANTNE,,519532.0,INE822B01017
Asian Tea & Exports Ltd.,ASIAT-RE,,750678.0,INE822B20017
TCPL Packaging Limited,TCPLPACK,TCPLPACK,523301.0,INE822C01015
RASI ELECTRODES LTD.,RASIELEC,,531233.0,INE822D01021
Supreme Holdings & Hospitality (India) Limited,SUPREME,SUPREME,530677.0,INE822E01011
Electrotherm (India) Limited,ELECTHERM,ELECTHERM,526608.0,INE822G01016
Survottam Finvest Ltd.,SARVOTTAM,,539124.0,INE822Q01015
Kothari Products Limited,KOTHARIPRO,KOTHARIPRO,530299.0,INE823A01017
COMPETENT AUTOMOBILES CO.LTD.,COMPEAU,,531041.0,INE823B01015
YASH INNOVENTURES LIMITED,YASHINNO,,523650.0,INE823D01011
Sapan Chemicals Limited,SAPANCHEM,,531781.0,INE823E01035
JK Cement Limited,JKCEMENT,JKCEMENT,532644.0,INE823G01014
JSW Holdings Limited,JSWHL,JSWHL,532642.0,INE824G01012
Manaksia Steels Limited,MANAKSTELTD,MANAKSTEEL,539044.0,INE824Q01011
Vardhman Textiles Limited,VTL,VTL,502986.0,INE825A01020
J.A. Finance Limited,JAFINANCE,,543860.0,INE825B01010
N.G.INDUSTRIES LTD.,NGIND,,530897.0,INE825C01018
Shahi Shipping Limited,SHAHISHIP,,526508.0,INE825D01016
ANTARIKSH INDUSTRIES LIMITED,ANTARIKSH,,501270.0,INE825M01017
Vedant Fashions Limited,MANYAVAR,MANYAVAR,543463.0,INE825V01034
